B19DCCN320,6.2
B19DCCN322,5.8
B19DCCN335,5.4
B19DCCN360,6.3
B19DCCN371,8.0
B19DCCN373,5.5
B19DCCN424,6.4
B19DCCN426,7.6
B18DCCN405,4.7
B19DCCN437,5.6
B19DCCN438,8.1
B19DCCN465,4.3
B19DCCN467,5.1
B19DCCN493,6.7
B19DCCN523,6.1
B19DCCN535,7.0
B19DCCN541,7.2
B19DCCN550,6.1
B19DCCN559,7.1
B19DCCN569,6.5
B19DCCN647,6.4
B19DCCN648,4.0
B19DCCN652,6.7
B19DCCN662,5.0
B19DCCN664,5.8
B19DCCN680,6.0
B19DCCN590,5.3
B19DCCN693,5.8
B19DCCN706,6.7
B19DCCN707,6.6
B19DCCN605,6.9
B19DCCN611,7.3
B19DCCN615,5.0
B19DCCN630,7.7
B19DCCN634,5.0
B19DCCN716,8.4
B19DCCN724,7.3
B19DCCN008,8.8
B19DCCN018,5.4
B19DCCN027,5.5
B19DCCN037,4.1
B19DCCN055,4.5
B19DCCN060,5.8
B19DCCN068,6.1
B19DCCN094,6.8
B19DCCN079,5.1
B19DCCN080,6.8
B19DCCN084,6.6
B19DCCN090,7.2
B19DCCN092,5.7
B19DCCN115,6.8
B19DCCN127,6.9
B19DCCN129,6.5
B19DCCN138,6.9
B19DCCN139,4.8
B19DCCN163,6.2
B19DCCN178,8.8
B19DCCN200,5.8
B19DCCN211,7.1
B16DCAT046,4.5
B19DCCN225,5.6
B19DCCN242,5.3
B19DCCN246,0.0
B19DCCN247,0.0
B19DCCN266,0.0
B19DCCN272,8.8
B19DCCN274,6.8
B19DCCN277,I
B19DCCN284,7.0
B19DCCN291,6.2
B19DCCN297,6.2
B19DCCN309,5.5
B19DCCN314,7.6
B19DCCN327,6.6
B19DCCN330,6.4
B19DCCN333,8.7
B19DCCN340,0.0
B19DCCN354,5.2
B19DCCN356,7.6
B19DCCN382,7.0
B19DCCN384,5.3
B19DCCN390,5.5
B19DCCN403,5.0
B19DCCN406,6.9
B19DCCN414,7.2
B19DCCN417,8.3
B19DCCN464,6.2
B19DCCN468,7.3
B19DCCN479,8.6
B19DCCN487,4.6
B19DCCN495,6.9
B19DCCN558,5.4
B19DCCN564,8.3
B19DCCN570,8.2
B19DCCN574,7.0
B19DCCN575,5.6
B19DCCN576,6.9
B19DCCN636,6.1
B19DCCN646,7.7
B19DCCN675,7.6
B19DCCN679,0.0
B19DCCN681,7.0
B19DCCN694,0.0
B19DCCN698,6.6
B19DCCN708,6.4
B19DCCN606,6.1
B19DCCN612,7.0
B19DCCN629,6.1
B19DCCN713,8.0
B19DCCN723,7.5
B19DCCN001,7.5
B19DCCN012,5.9
B19DCCN020,8.2
B19DCCN044,8.2
B19DCCN073,6.6
B19DCCN075,7.2
B19DCCN082,6.2
B19DCCN085,6.5
B19DCCN110,7.5
B19DCCN116,5.4
B19DCCN132,6.8
B19DCCN149,4.7
B19DCCN156,7.0
B17DCAT038,5.7
B19DCCN199,5.3
B19DCCN201,5.3
B19DCCN208,4.2
B19DCCN213,6.9
B19DCCN220,7.0
B19DCCN237,7.5
B19DCCN238,6.9
B19DCCN244,5.5
B19DCCN252,7.0
B19DCCN260,6.6
B19DCCN262,6.6
B19DCCN279,7.4
B19DCCN282,7.9
B19DCCN290,8.4
B19DCCN292,6.2
B19DCCN300,7.0
B19DCCN326,6.6
B19DCCN338,8.7
B19DCCN364,7.1
B19DCCN348,7.6
B19DCCN370,6.9
B19DCCN377,5.8
B19DCCN388,6.9
B19DCCN396,7.3
B19DCCN408,4.7
B19DCCN411,7.8
B19DCCN412,6.3
B19DCCN425,5.5
B19DCCN428,8.4
B19DCCN449,3.8
B19DCCN730,6.2
B19DCCN490,7.8
B19DCCN512,6.3
B19DCCN525,6.6
B19DCCN532,6.5
B19DCCN536,7.5
B19DCCN539,5.6
B19DCCN540,6.5
B19DCCN566,7.1
B19DCCN571,7.8
B19DCCN572,7.7
B19DCCN640,6.4
B19DCCN653,4.7
B19DCCN663,4.0
B19DCCN579,7.7
B19DCCN585,5.4
B19DCCN591,0.0
B19DCCN597,5.9
B19DCCN684,9.2
B19DCCN688,8.6
B19DCCN699,7.9
B19DCCN700,7.3
B19DCCN703,5.6
B19DCCN704,4.5
B19DCCN610,6.6
B19DCCN617,7.3
B19DCCN623,5.5
B19DCCN628,5.5
B19DCCN011,7.0
B16DCCN011,4.1
B19DCCN046,6.9
B19DCCN052,8.5
B19DCCN099,6.6
B19DCCN104,5.8
B19DCCN076,6.3
B19DCCN087,7.8
B19DCCN141,6.1
B19DCCN159,6.5
B16DCCN534,6.7
B19DCCN257,4.2
B19DCCN265,0.0
B19DCCN267,6.5
B19DCCN268,7.6
B19DCCN270,4.5
B19DCCN286,8.9
B19DCCN293,6.4
B17DCCN280,5.5
B19DCCN321,7.0
B17DCCN326,5.5
B19DCCN339,7.1
B19DCCN342,6.0
B19DCCN355,5.6
B19DCCN357,7.2
B19DCCN362,4.3
B19DCCN363,7.8
B19DCCN368,0.0
B19DCCN376,6.8
B19DCCN386,8.2
B18DCCN340,4.0
B19DCCN410,5.8
B19DCCN423,4.7
B17DCAT128,0.0
B19DCCN440,6.6
B19DCCN442,7.5
B17DCAT134,5.0
B19DCCN460,8.1
B19DCCN472,5.6
B19DCCN474,6.9
B17DCCN737,4.8
B19DCCN498,8.4
B19DCCN500,7.7
B19DCCN501,6.3
B19DCCN537,4.2
B19DCCN542,7.2
B19DCCN546,6.3
B19DCCN547,I
B19DCCN552,5.1
B19DCCN560,4.4
B18DCAT230,6.6
B16DCCN523,4.8
B19DCCN644,3.7
B19DCCN645,7.1
B19DCCN654,5.0
B19DCCN655,7.0
B19DCCN666,6.3
B19DCCN669,7.3
B19DCCN672,4.5
B18DCCN642,7.9
B19DCCN580,7.0
B19DCCN582,7.6
B19DCCN588,4.4
B19DCCN589,5.1
B19DCCN695,7.2
B14DCCN155,5.0
B19DCCN620,7.1
B19DCCN625,9.3
B16DCCN518,0.0
B19DCCN715,5.3
B19DCCN719,7.0
B19DCCN721,4.3
B16DCCN530,5.7
B19DCCN005,5.9
B19DCCN010,7.4
B19DCCN033,6.9
B19DCCN034,5.5
B19DCCN038,0.0
B19DCCN050,7.6
B19DCCN062,7.0
B19DCCN064,0.0
B19DCCN070,4.3
B19DCCN105,5.7
B19DCCN078,7.4
B19DCCN118,8.5
B19DCCN153,7.2
B19DCCN160,6.5
B19DCCN161,7.5
B19DCCN164,5.9
B19DCCN165,6.3
B19DCCN166,7.9
B19DCCN168,6.9
B19DCCN173,8.5
B19DCCN184,7.5
B19DCCN186,7.5
B19DCCN190,4.2
B19DCCN192,8.6
B19DCCN194,5.4
B19DCCN197,5.3
B19DCCN198,0.0
B19DCCN233,8.3
B19DCCN234,8.6
B19DCCN235,6.2
B19DCCN239,7.5
B19DCCN259,6.3
B19DCCN275,7.9
B19DCCN288,6.6
B19DCCN301,8.4
B19DCCN304,7.2
B19DCCN307,8.1
B19DCCN328,8.4
B19DCCN733,0.0
B19DCCN343,5.3
B17DCCN727,7.5
B19DCCN349,4.9
B19DCCN369,7.1
B19DCCN374,8.8
B19DCCN375,5.9
B19DCCN399,5.3
B19DCCN400,6.7
B19DCCN409,6.9
B19DCCN415,6.0
B19DCCN418,6.0
B18DCCN418,0.0
B19DCCN450,5.4
B19DCCN477,6.8
B19DCCN518,5.1
B19DCCN520,3.5
B19DCCN522,8.6
B19DCCN528,5.0
B19DCCN530,5.1
B19DCCN545,6.4
B19DCCN563,5.4
B19DCCN638,7.1
B19DCCN649,0.0
B19DCCN674,7.3
B19DCCN578,5.0
B19DCCN581,4.3
B19DCCN599,4.9
B17DCCN757,6.3
B19DCCN603,7.6
B19DCCN624,6.4
B19DCCN635,7.1
B19DCCN711,8.3
B19DCCN717,3.4
B19DCCN722,8.3
B19DCCN013,8.4
B17DCAT007,5.2
B19DCCN036,5.7
B19DCCN039,6.7
B19DCCN045,4.2
B19DCCN069,7.3
B17DCCN081,6.7
B19DCCN098,7.3
B17DCAT028,4.8
B16DCCN041,5.4
B19DCCN086,5.8
B19DCCN109,5.7
B19DCCN133,7.8
B19DCCN137,5.2
B19DCCN144,5.5
B19DCCN145,6.8
B19DCCN147,6.2
B19DCCN151,7.9
B19DCCN179,7.5
B17DCAT043,4.6
B18DCCN169,8.6
B19DCCN728,0.0
B19DCCN203,6.9
B19DCCN204,6.9
B19DCCN216,7.9
B19DCCN726,I
B19DCCN250,0.0
B18DCAT100,5.5
B19DCCN285,4.4
B19DCCN305,6.3
B19DCCN315,0.0
B18DCCN286,0.0
B19DCCN731,6.4
B19DCCN366,5.8
B18DCAT132,5.3
B19DCCN367,6.0
B18DCCN323,8.6
B18DCAT141,4.4
B19DCCN393,5.8
B18DCCN352,0.0
B19DCCN401,I
B19DCCN420,8.7
B19DCCN429,8.2
B19DCCN441,7.8
B17DCCN434,9.0
B19DCCN452,7.5
B19DCCN483,0.0
B19DCCN458,7.3
B19DCCN514,7.8
B19DCCN534,4.8
B19DCCN549,7.0
B17DCCN542,0.0
B19DCCN641,0.0
B19DCCN650,5.7
B19DCCN656,6.1
B19DCCN660,7.3
B19DCCN577,6.6
B19DCCN583,6.9
B19DCCN595,5.5
B19DCCN690,8.2
B19DCCN692,6.8
B19DCCN697,7.3
B19DCCN601,3.9
B19DCCN604,8.3
B19DCCN609,7.6
B19DCCN614,5.5
B19DCCN621,7.8
B19DCCN710,8.4
B18DCAT258,4.0
B19DCCN718,4.8
B19DCCN725,5.4
B19DCCN016,6.1
B19DCCN023,7.3
B19DCCN026,8.7
B19DCCN030,5.8
B19DCCN041,5.0
B19DCCN054,7.7
B19DCCN059,I
B19DCCN066,7.2
B19DCCN100,7.9
B19DCCN077,6.7
B19DCCN123,8.0
B19DCCN124,8.8
B19DCCN125,0.0
B19DCCN126,I
B19DCCN134,8.7
B19DCCN135,8.7
B19DCCN143,8.6
B19DCCN146,5.3
B19DCCN150,8.7
B19DCCN169,8.1
B19DCCN170,9.1
B19DCCN171,8.7
B19DCCN181,7.3
B19DCCN182,6.8
B19DCCN205,5.0
B19DCCN207,4.7
B19DCCN221,6.9
B19DCCN230,6.8
B19DCCN236,8.9
B19DCCN245,8.5
B19DCCN254,8.7
B19DCCN276,8.1
B19DCCN278,8.0
B19DCCN281,8.4
B19DCCN299,8.9
B19DCCN298,6.7
B19DCCN313,7.5
B19DCCN317,9.1
B19DCCN319,7.7
B17DCCN752,I
B19DCCN359,8.2
B19DCCN361,5.3
B19DCCN365,7.7
B19DCCN378,8.7
B19DCCN389,8.8
B19DCCN395,7.7
B19DCCN413,7.2
B19DCCN431,8.7
B19DCCN433,8.4
B19DCCN435,6.2
B19DCCN446,7.8
B19DCCN456,9.0
B19DCCN462,7.2
B19DCCN463,7.4
B19DCCN469,8.4
B19DCCN470,8.7
B19DCCN481,8.7
B19DCCN488,9.0
B19DCCN489,6.5
B19DCCN457,8.2
B19DCCN505,8.5
B19DCCN517,7.7
B19DCCN553,8.1
B19DCCN556,7.9
B19DCCN565,8.8
B19DCCN586,8.5
B19DCCN596,8.2
B19DCCN702,8.5
B19DCCN607,8.6
B19DCCN608,7.3
B19DCCN631,7.2
B19DCCN632,8.5
B19DCCN712,0.0
B19DCCN017,5.9
B19DCCN019,7.9
B19DCCN032,6.7
B19DCCN031,7.3
B19DCCN040,7.2
B19DCCN043,8.3
B19DCCN048,8.8
B19DCCN053,6.0
B19DCCN067,8.1
B19DCCN095,7.8
B19DCCN072,5.7
B19DCCN108,4.7
B19DCCN112,9.2
B19DCCN114,5.8
B19DCCN120,8.8
B17DCCN181,0.0
B19DCCN142,8.9
B19DCCN162,6.7
B19DCCN175,5.7
B19DCCN187,6.7
B19DCCN193,7.6
B19DCCN212,9.1
B19DCCN214,4.8
B19DCCN224,7.0
B19DCCN229,6.5
B18DCCN211,7.3
B19DCCN263,9.5
B19DCCN294,5.8
B19DCCN323,6.4
B19DCCN324,7.5
B19DCCN332,6.2
B19DCCN358,6.8
B19DCCN346,6.5
B19DCCN352,4.1
B19DCCN379,8.1
B19DCCN380,8.4
B19DCCN385,6.1
B19DCCN391,6.2
B19DCCN392,7.1
B19DCCN397,6.2
B19DCCN404,7.4
B19DCCN421,7.2
B19DCCN422,5.6
B19DCCN445,8.2
B19DCCN448,8.0
B19DCCN461,7.1
B19DCCN471,6.4
B19DCCN482,7.8
B19DCCN485,6.4
B19DCCN491,4.6
B19DCCN497,7.5
B19DCCN499,7.5
B19DCCN508,5.9
B19DCCN509,6.9
B19DCCN521,8.5
B19DCCN533,5.4
B19DCCN642,8.5
B19DCCN658,7.0
B19DCCN659,6.0
B19DCCN677,5.2
B19DCCN584,5.9
B19DCCN593,3.9
B19DCCN683,I
B19DCCN685,9.0
B19DCCN686,8.3
B19DCCN689,7.0
B19DCCN696,7.9
B19DCCN701,7.3
B19DCCN616,7.6
B19DCCN619,5.8
B18DCAT224,5.1
B19DCCN709,9.3
B19DCCN720,5.2
B19DCCN002,0.0
B19DCCN021,7.1
B19DCCN022,7.6
B19DCCN025,8.0
B19DCCN035,2.8
B19DCCN057,8.2
B19DCCN061,8.1
B19DCCN097,4.9
B19DCCN106,7.7
B19DCCN074,4.2
B19DCCN093,6.6
B19DCCN111,7.2
B19DCCN117,5.1
B19DCCN119,9.1
B19DCCN155,7.0
B19DCCN183,7.6
B19DCCN185,8.7
B19DCCN188,7.2
B19DCCN206,9.2
B19DCCN210,6.2
B19DCCN226,8.3
B19DCCN227,5.2
B19DCCN248,8.2
B19DCCN249,0.0
B19DCCN251,7.2
B19DCCN256,6.6
B19DCCN269,8.0
B19DCCN273,7.2
B19DCCN280,7.1
B19DCCN302,7.3
B19DCCN303,8.9
B19DCCN318,3.8
B19DCCN325,2.8
B19DCCN334,0.0
B19DCCN337,4.1
B19DCCN345,8.3
B19DCCN350,7.9
B19DCCN351,8.4
B19DCCN383,4.6
B19DCCN402,8.0
B19DCCN405,5.8
B19DCCN419,4.9
B19DCCN436,0.0
B19DCCN443,5.9
B19DCCN444,5.0
B19DCCN451,0.0
B19DCCN454,4.7
B19DCCN466,8.1
B19DCCN473,6.8
B19DCCN484,0.0
B19DCCN502,8.0
B19DCCN504,7.7
B19DCCN516,7.3
B19DCCN526,8.2
B19DCCN527,8.3
B19DCCN531,7.5
B19DCCN544,6.2
B19DCCN554,7.4
B19DCCN557,6.6
B19DCCN561,0.0
B19DCCN573,8.2
B19DCCN637,5.7
B19DCCN639,9.4
B19DCCN651,0.0
B19DCCN661,7.9
B19DCCN667,6.1
B19DCCN587,9.2
B19DCCN691,4.6
B19DCCN600,7.0
B19DCCN622,0.0
B19DCCN626,9.4
B19DCCN714,7.8
B19DCCN004,3.0
B19DCCN007,4.2
B19DCCN009,5.7
B19DCCN028,4.8
B19DCCN049,8.1
B19DCCN065,7.6
B19DCCN096,7.5
B19DCCN102,4.2
B19DCCN103,4.2
B19DCCN107,7.2
B19DCCN071,3.3
B17DCAT027,6.7
B19DCCN121,8.7
B19DCCN130,7.2
B19DCCN131,7.5
B19DCCN148,5.8
B19DCCN154,0.0
B19DCCN167,4.8
B19DCCN176,0.0
B19DCCN189,7.6
B19DCCN195,8.7
B19DCCN217,0.0
B19DCCN219,4.4
B19DCCN223,5.0
B19DCCN240,5.2
B19DCCN243,6.1
